id,plain_text,source_file,category,classification
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L358,TimeSavers.SkipCutscene.OnePoint,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L359,TimeSavers.SkipOwlInteractions,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L360,TimeSavers.SkipMiscInteractions,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L361,TimeSavers.DisableTitleCard,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L365,None##Skips,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L369,TimeSavers.SkipCutscene.Intro,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L370,TimeSavers.SkipCutscene.Entrances,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L371,TimeSavers.SkipCutscene.Story,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L372,TimeSavers.SkipCutscene.LearnSong,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L373,TimeSavers.SkipCutscene.BossIntro,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L374,TimeSavers.SkipCutscene.QuickBossDeaths,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L375,TimeSavers.SkipCutscene.OnePoint,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L376,TimeSavers.SkipOwlInteractions,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L377,TimeSavers.SkipMiscInteractions,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L378,TimeSavers.DisableTitleCard,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L383,TimeSavers.SkipCutscene.Intro,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L386,TimeSavers.SkipCutscene.Entrances,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L389,TimeSavers.SkipCutscene.Story,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L392,TimeSavers.SkipCutscene.LearnSong,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L395,TimeSavers.SkipCutscene.BossIntro,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L398,TimeSavers.SkipCutscene.QuickBossDeaths,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L401,TimeSavers.SkipCutscene.OnePoint,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L404,TimeSavers.SkipOwlInteractions,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L407,TimeSavers.SkipMiscInteractions,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L410,TimeSavers.DisableTitleCard,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L413,TimeSavers.SkipCutscene.GlitchAiding,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L420,Text,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L422,FastBottles,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L425,FastDrops,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L428,TimeSavers.SkipForcedDialog,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L434,SkipText,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L437,TextSpeed,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L440,SlowTextSpeed,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L445,Animations,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L447,FasterHeavyBlockLift,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L450,FasterShadowShip,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L453,FastChests,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L457,SkipSwimDeepEndAnim,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L461,FasterBottleEmpty,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L464,ClimbSpeed,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L467,FasterBlockPush,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L470,CrawlSpeed,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L473,GlitchAidingCrawlspaces,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L474,CrawlSpeed,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L478,MweepSpeed,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L481,FasterPauseMenu,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L485,Misc,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L487,TimeSavers.SkipChildStealth,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L491,TimeSavers.SkipTowerEscape,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L494,InstantScarecrow,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L504,FasterRupeeAccumulator,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L507,SkulltulaFreeze,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L518,SkipSaveConfirmation,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L521,LinkDefaultName,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L524,FasterBeanSkull,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L528,ForgeTime,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L534,Graphics,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L535,Enhancements,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L538,Mods,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L540,DisableBombBillboarding,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L546,DisableGrottoRotation,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L558,TextSpacing,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L564,DisableLOD,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L569,EnemyHealthBar,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L572,NewDrops,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L577,PauseMenuAnimatedLink,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L582,EquipmentAlwaysVisible,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L587,ScaleAdultEquipmentAsChild,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L590,EquipmentAlwaysVisible,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L596,FirstPersonGauntlets,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L600,ShowDoorLocksOnBothSides,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L603,ToTMedallionsColors,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L613,MinimalUI,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L617,DisableTunicWarningText,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L621,RememberMapToggleState,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L627,VisualAgony,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L632,NoHUDHeartAnimation,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L636,DrawLineupTick,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L641,DisableBlackBars,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L647,DynamicWalletIcon,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L652,AlwaysShowDungeonMinimapIcon,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L656,FileSelectMoreInfo,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L661,BetterAmmoRendering,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L666,TimeFlowFileSelect,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L672,Misc.,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,INTERNAL_IDENTIFIER
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L679,RemoveSpinAttackDarkness,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L684,DisableDrawDistance,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L687,DisableDrawDistance,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L688,DisableKokiriDrawDistance,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L694,DisableKokiriDrawDistance,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L697,DisableDrawDistance,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L702,WidescreenActorCulling,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L706,ExtendedCullingExcludeGlitchActors,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L708,WidescreenActorCulling,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L709,DisableDrawDistance,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L725,Items,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L726,Enhancements,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L729,Equipment,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L731,DpadEquips,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L736,AssignableTunicsAndBoots,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L741,EquipmentCanBeRemoved,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L745,ToggleStrength,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L747,ToggleStrength,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L748,StrengthDisabled,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L756,SwordToggle,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L758,EquipmentCanBeRemoved,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L769,AskToEquip,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L772,Ocarina,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L774,DpadNoDropOcarinaInput,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L777,FastOcarinaPlayback,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L780,TimeTravel,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L786,Requirements:\n,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L793,Masks,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L795,MMBunnyHood,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L803,AdultMasks,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L806,PersistentMasks,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L815,HideBunnyHood,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L818,MaskSelect,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L824,Explosives,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L826,NutsExplodeBombs,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L830,RemoveExplosiveLimit,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L833,StaticExplosionRadius,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L838,DisableFirstPersonChus,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L842,BetterBombchuShopping,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L853,SeparateArrows,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L858,SkipArrowAnimation,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L861,BlueFireArrows,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L871,SunlightArrows,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L881,BowSlingshotAmmoFix,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L886,BowReticle,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L891,Hookshot,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L893,HookshotableReticle,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L897,Boomerang,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L899,FastBoomerang,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L903,BoomerangFirstPerson,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L905,BoomerangFirstPerson,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L906,BoomerangReticle,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L912,BoomerangReticle,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L913,BoomerangFirstPerson,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L918,BetterFarore,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
SOH_UI::soh::soh::SohGui::SohMenuEnhancements_cpp::L923,FastFarores,soh/soh/SohGui/SohMenuEnhancements.cpp,ENHANCEMENT_MENU,PLAYER_FACING
